,approve_idx,approvedText,label_idx,labeledText,score,service
561,8868,"We have the right to disable any user name, password or other identifier, whether chosen by you or provided by us, at any time in our sole discretion for any or no reason, including if, in our opinion, you have violated any provision of these Terms of Service.",4628,"We have the right to disable any user name, password or other identifier, whether chosen by you or provided by us, at any time in our sole discretion for any or no reason, including if, in our opinion, you have violated any provision of these Terms of Service.",1.0,thumbzilla
562,8869,"Last Modified: May 19, 2018",4623,"Last Modified: May 19, 2018",1.0,thumbzilla
563,8870,"We may modify or revise these Terms of Service from time to time in our sole discretion and you agree to be bound by such modifications or revisions.
Although we may attempt to notify you when major changes are made to these Terms of Service, you are expected to periodically review the most up-to-date version found at http://www.thumbzilla.com/information#terms, so you are aware of any changes, as they are binding on you.</p>
<p>If we change anything in these Terms of Service, the change will be reflected in the “last modified date”.
You agree that you will periodically review these terms and refresh the page when doing so.
You agree to note the date of the last revision of these terms.
If the “last modified” date is unchanged from the last time you reviewed these terms, then they are unchanged.
On the other hand, if the date has changed, then there have been changes, and you agree to re-review the terms, and you agree to the new ones.</p>
<p>All changes are effective immediately when we post them, and apply to all access to and use of the Website thereafter.
The updated version supersedes any prior versions immediately upon being posted, and the prior version(s) shall have no continuing legal effect.
If you do not review new terms as posted, then you agree that you have waived your right to do so, and you are therefore bound by the updated conditions, even if you failed to review the new ones.
You are on notice of changes, and your failure to review the amended terms is your own omission.
By continuing to use the Website subsequent to us making available an amended version of these Terms of Service, you thereby acknowledge, agree to and consent to such amendment.
</p>",4627,"We may modify or revise these Terms of Service from time to time in our sole discretion and you agree to be bound by such modifications or revisions.Although we may attempt to notify you when major changes are made to these Terms of Service, you are expected to periodically review the most up-to-date version found at http://www.thumbzilla.com/information#terms, so you are aware of any changes, as they are binding on you.If we change anything in these Terms of Service, the change will be reflected in the “last modified date”.You agree that you will periodically review these terms and refresh the page when doing so.You agree to note the date of the last revision of these terms.If the “last modified” date is unchanged from the last time you reviewed these terms, then they are unchanged.On the other hand, if the date has changed, then there have been changes, and you agree to re-review the terms, and you agree to the new ones.All changes are effective immediately when we post them, and apply to all access to and use of the Website thereafter.The updated version supersedes any prior versions immediately upon being posted, and the prior version(s) shall have no continuing legal effect.If you do not review new terms as posted, then you agree that you have waived your right to do so, and you are therefore bound by the updated conditions, even if you failed to review the new ones.You are on notice of changes, and your failure to review the amended terms is your own omission.By continuing to use the Website subsequent to us making available an amended version of these Terms of Service, you thereby acknowledge, agree to and consent to such amendment.",0.9910820451843044,thumbzilla
564,8877,We reserve the right to disable your user account at any time,4635,We reserve the right to disable your user account at any time,1.0,tiktok
565,8878,"
In such case, we reserve the right to refuse service",4636,"In such case, we reserve the right to refuse service",0.9904761904761905,tiktok
566,8879,You or the owner of your User Content still own the copyright in User Content sent to us,4632,You or the owner of your User Content still own the copyright in User Content sent to us,1.0,tiktok
567,8882,"p>We will generally notify all users of any material changes to this policy through a notice on our Platform.
However, you should look at this policy regularly to check for any changes",4633,"We will generally notify all users of any material changes to this policy, through a notice on our Platform.However, you should look at this policy regularly to check for any changes.",0.9863760217983651,tiktok
568,8884,"We reserve the right, at any time and without prior notice, to remove or disable access to content at our discretion for any reason or no reason.",4629,"We reserve the right, at any time and without prior notice, to remove or disable access to content at our discretion for any reason or no reason.",1.0,tiktok
569,8887,serve you targeted advertising,4631,serve you targeted advertising,1.0,tiktok
570,8895,"For this reason, many businesses, including Tinder, do not currently respond to DNT signals.",4640,"For this reason, many businesses, including Tinder, do not currently respond to DNT signals.",1.0,tinder
571,8896,"TINDER DOES NOT REPRESENT OR WARRANT THAT (A) THE SERVICE WILL BE UNINTERRUPTED, SECURE OR ERROR FREE, (B) ANY DEFECTS OR ERRORS IN THE SERVICE WILL BE CORRECTED, OR (C) THAT ANY CONTENT OR INFORMATION YOU OBTAIN ON OR THROUGH THE SERVICE WILL BE ACCURATE.",4639,"TINDER DOES NOT REPRESENT OR WARRANT THAT (A) THE SERVICE WILL BE UNINTERRUPTED, SECURE OR ERROR FREE, (B) ANY DEFECTS OR ERRORS IN THE SERVICE WILL BE CORRECTED, OR (C) THAT ANY CONTENT OR INFORMATION YOU OBTAIN ON OR THROUGH THE SERVICE WILL BE ACCURATE.",1.0,tinder
